LAT,LON,ELEVATION
37.689784010653256,127.0788356020826,278.93332
37.689784010653256,127.0797776914042,288.39203
37.689784010653256,127.0807197807258,338.91562
37.689784010653256,127.0816618700474,370.98422
37.689784010653256,127.08260395936898,400.75015
37.689784010653256,127.08354604869058,443.92023
37.689784010653256,127.08448813801218,488.94922
37.689784010653256,127.08543022733377,487.76123
37.689784010653256,127.08637231665537,443.3633
37.689784010653256,127.08731440597697,422.39142
37.689784010653256,127.08825649529857,412.4032
37.689784010653256,127.08919858462016,400.30283
37.689784010653256,127.09014067394176,380.66583
37.689784010653256,127.09108276326336,376.71356
37.689784010653256,127.09202485258494,358.65115
37.689784010653256,127.09296694190654,341.6955
37.68884192133166,127.0081789029629,511.74185
37.68884192133166,127.0091209922845,488.92215
37.68884192133166,127.01006308160609,466.00308
37.68884192133166,127.01100517092767,439.15137
37.68884192133166,127.01194726024927,399.7187
37.68884192133166,127.01288934957087,369.93066
37.68884192133166,127.01383143889247,356.43066
37.68884192133166,127.01477352821406,335.79294
37.68884192133166,127.01571561753566,316.7198
37.68884192133166,127.01665770685726,303.0829
37.68884192133166,127.01759979617886,283.21085
37.68884192133166,127.01854188550045,279.20062
37.68884192133166,127.01948397482205,266.0754
37.68884192133166,127.02042606414365,258.7493
37.68884192133166,127.02136815346523,244.61806
37.68884192133166,127.02231024278683,226.32913
37.68884192133166,127.02325233210843,213.35948
37.68884192133166,127.02419442143002,199.76303
37.68884192133166,127.02513651075162,181.09715
37.68884192133166,127.02607860007322,165.10431
37.68884192133166,127.02702068939482,158.456
37.68884192133166,127.02796277871641,154.65405
37.68884192133166,127.02890486803801,143.67496
37.68884192133166,127.02984695735961,134.00058
37.68884192133166,127.0307890466812,133.48003
37.68884192133166,127.03173113600279,122.05336
37.68884192133166,127.03267322532439,116.61465
37.68884192133166,127.03361531464598,120.49164
37.68884192133166,127.03455740396758,102.670044
37.68884192133166,127.03549949328918,88.55566
37.68884192133166,127.03644158261078,85.42463
37.68884192133166,127.03738367193237,73.3848
37.68884192133166,127.03832576125397,53.908257
37.68884192133166,127.03926785057557,47.583733
37.68884192133166,127.04020993989717,47.393917
37.68884192133166,127.04115202921876,42.7095
37.68884192133166,127.04209411854035,40.49772
37.68884192133166,127.04303620786195,41.733887
37.68884192133166,127.04397829718354,40.192924
37.68884192133166,127.04492038650514,37.253742
37.68884192133166,127.04586247582674,33.387794
37.68884192133166,127.04680456514834,29.997915
37.68884192133166,127.04774665446993,29.0139
37.68884192133166,127.04868874379153,29.38673
37.68884192133166,127.04963083311313,29.614119
37.68884192133166,127.0552833690427,33.97743
37.68884192133166,127.0562254583643,34.792706
37.68884192133166,127.05716754768589,40.159584
37.68884192133166,127.05810963700749,50.244358
37.68884192133166,127.05905172632909,54.67386
37.68884192133166,127.05999381565069,64.24804
37.68884192133166,127.06093590497228,77.326866
37.68884192133166,127.06187799429387,87.43664
37.68884192133166,127.06282008361546,99.30105
37.68884192133166,127.06376217293706,118.64023
37.68884192133166,127.06470426225866,139.62312
37.68884192133166,127.06564635158026,153.28493
37.68884192133166,127.06658844090185,171.35095
37.68884192133166,127.06753053022345,192.57343
37.68884192133166,127.06847261954505,210.75407
37.68884192133166,127.06941470886665,217.82895
37.68884192133166,127.07035679818824,231.38466
37.68884192133166,127.07129888750984,237.29118
37.68884192133166,127.07224097683142,220.90028
37.68884192133166,127.07318306615302,195.17857
37.68884192133166,127.07412515547462,186.81863
37.68884192133166,127.07506724479622,200.74117
37.68884192133166,127.07600933411781,220.49284
37.68884192133166,127.07695142343941,248.07309
37.68884192133166,127.07789351276101,295.3975
37.68884192133166,127.0788356020826,308.3697
37.68884192133166,127.0797776914042,326.57922
37.68884192133166,127.0807197807258,358.6067
37.68884192133166,127.0816618700474,391.93518
37.68884192133166,127.08260395936898,418.302
37.68884192133166,127.08354604869058,443.47418
37.68884192133166,127.08448813801218,457.1774
37.68884192133166,127.08543022733377,447.18552
37.68884192133166,127.08637231665537,416.83
37.68884192133166,127.08731440597697,387.41678
37.68884192133166,127.08825649529857,377.06097
37.68884192133166,127.08919858462016,375.18112
37.68884192133166,127.09014067394176,369.2783
37.68884192133166,127.09108276326336,363.33975
37.68884192133166,127.09202485258494,357.99805
37.68884192133166,127.09296694190654,331.84717
37.68884192133166,127.09390903122814,321.85858
37.68884192133166,127.09485112054973,296.70605
37.68789983201006,127.0091209922845,508.85092
37.68789983201006,127.01006308160609,482.31442
37.68789983201006,127.01100517092767,448.87833
37.68789983201006,127.01194726024927,416.90536
37.68789983201006,127.01288934957087,390.2549
37.68789983201006,127.01383143889247,366.2337
37.68789983201006,127.01477352821406,338.47888
37.68789983201006,127.01571561753566,320.78845
37.68789983201006,127.01665770685726,314.1116
37.68789983201006,127.01759979617886,303.9776
37.68789983201006,127.01854188550045,288.29446
37.68789983201006,127.01948397482205,260.2295
37.68789983201006,127.02042606414365,260.2549
37.68789983201006,127.02136815346523,251.09636
37.68789983201006,127.02231024278683,236.66995
37.68789983201006,127.02325233210843,214.96658
37.68789983201006,127.02419442143002,194.68346
37.68789983201006,127.02513651075162,179.84077
37.68789983201006,127.02607860007322,164.2237
37.68789983201006,127.02702068939482,147.07787
37.68789983201006,127.02796277871641,133.75568
37.68789983201006,127.02890486803801,127.26064
37.68789983201006,127.02984695735961,121.93106
37.68789983201006,127.0307890466812,114.75029
37.68789983201006,127.03173113600279,102.30769
37.68789983201006,127.03267322532439,91.40232
37.68789983201006,127.03361531464598,101.40916
37.68789983201006,127.03455740396758,92.40226
37.68789983201006,127.03549949328918,85.382
37.68789983201006,127.03644158261078,83.93932
37.68789983201006,127.03738367193237,77.64027
37.68789983201006,127.03832576125397,68.45105
37.68789983201006,127.03926785057557,60.449562
37.68789983201006,127.04020993989717,54.936348
37.68789983201006,127.04115202921876,50.29087
37.68789983201006,127.04209411854035,47.39405
37.68789983201006,127.04303620786195,47.081722
37.68789983201006,127.04397829718354,44.561516
37.68789983201006,127.04492038650514,41.43166
37.68789983201006,127.04586247582674,35.9553
37.68789983201006,127.04680456514834,31.818499
37.68789983201006,127.04774665446993,30.80714
37.68789983201006,127.04868874379153,31.449333
37.68789983201006,127.04963083311313,31.880396
37.68789983201006,127.0533991903995,29.33608
37.68789983201006,127.0543412797211,33.39529
37.68789983201006,127.0552833690427,33.427475
37.68789983201006,127.0562254583643,34.941235
37.68789983201006,127.05716754768589,46.50481
37.68789983201006,127.05810963700749,60.508244
37.68789983201006,127.05905172632909,69.56854
37.68789983201006,127.05999381565069,75.07509
37.68789983201006,127.06093590497228,83.331696
37.68789983201006,127.06187799429387,91.91509
37.68789983201006,127.06282008361546,100.39795
37.68789983201006,127.06376217293706,115.59189
37.68789983201006,127.06470426225866,132.77292
37.68789983201006,127.06564635158026,156.80614
37.68789983201006,127.06658844090185,177.07817
37.68789983201006,127.06753053022345,185.41685
37.68789983201006,127.06847261954505,198.5197
37.68789983201006,127.06941470886665,190.71715
37.68789983201006,127.07035679818824,179.84555
37.68789983201006,127.07129888750984,182.12244
37.68789983201006,127.07224097683142,170.72476
37.68789983201006,127.07318306615302,167.08044
37.68789983201006,127.07412515547462,190.26688
37.68789983201006,127.07506724479622,225.55054
37.68789983201006,127.07600933411781,254.78181
37.68789983201006,127.07695142343941,265.8036
37.68789983201006,127.07789351276101,311.22168
37.68789983201006,127.0788356020826,350.37906
37.68789983201006,127.0797776914042,361.42883
37.68789983201006,127.0807197807258,362.33643
37.68789983201006,127.0816618700474,378.29004
37.68789983201006,127.08260395936898,377.51547
37.68789983201006,127.08354604869058,388.12103
37.68789983201006,127.08448813801218,404.8813
37.68789983201006,127.08543022733377,408.82556
37.68789983201006,127.08637231665537,389.36636
37.68789983201006,127.08731440597697,356.87146
